post_id,text,category,borough,location,post_date,likes,shares,comments,engagement_score,sentiment_polarity,sentiment_subjectivity,sentiment_label
post_000747,Another trip to the ER because of breathing problems. When will Elmhurst address the air pollution? #PublicHealth,health_concern,queens,Elmhurst,2025-04-18T10:59:15.633532,268,72,28,540,0.0,0.0,neutral
post_000748,Street flooding again in New Dorp! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,New Dorp,2025-04-15T10:59:15.633532,399,23,17,502,0.17,0.455,positive
post_000749,Street flooding again in Chinatown! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Chinatown,2025-05-15T10:59:15.633532,468,55,26,685,0.0,0.0,neutral
post_000750,Air quality alert for Jackson Heights - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Jackson Heights,2025-04-24T10:59:15.633532,207,76,35,505,0.0,0.0,neutral
post_000751,Hospital wait times are crazy in Lowereastside. So many people with respiratory issues today.,health_concern,manhattan,Lowereastside,2025-06-15T10:59:15.633532,227,20,1,289,-0.05,0.7,neutral
post_000752,Storm surge warnings for Jackson Heights. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Jackson Heights,2025-08-17T10:59:15.633532,388,83,15,667,0.0,0.0,neutral
post_000753,Hospital wait times are crazy in Huntspoint. So many people with respiratory issues today.,health_concern,bronx,Huntspoint,2025-04-24T10:59:15.633532,286,82,23,578,-0.05,0.7,neutral
post_000754,Air quality is terrible in Longislandcity today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,queens,Longislandcity,2025-07-26T10:59:15.633532,280,79,26,569,-0.5,0.5,negative
post_000755,Subway station at Tottenville completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,Tottenville,2025-06-05T10:59:15.633532,56,88,18,356,0.1,0.4,neutral
post_000756,Subway station at Manhattan completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Manhattan,2025-06-10T10:59:15.636207,338,42,8,480,0.1,0.4,neutral
post_000757,Construction dust in Brooklyn is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Brooklyn,2025-07-22T10:59:15.636207,135,15,3,186,-0.714,0.857,negative
post_000758,Construction dust in Tottenville is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,Tottenville,2025-08-30T10:59:15.636207,459,74,46,773,-0.714,0.857,negative
post_000759,Kids can't play outside in St George - air quality index is through the roof! #HealthAlert,health_concern,staten_island,St George,2025-08-28T10:59:15.636207,396,55,24,609,0.0,0.05,neutral
post_000760,Asthma attacks increasing in our neighborhood. Something needs to be done about Bronx air quality.,health_concern,bronx,Bronx,2025-08-23T10:59:15.636207,208,74,23,476,0.0,0.0,neutral
post_000761,Subway station at St George completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,St George,2025-06-23T10:59:15.636207,98,98,49,490,0.1,0.4,neutral
post_000762,Storm surge warnings for Huntspoint. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Huntspoint,2025-07-06T10:59:15.636207,260,73,43,565,0.0,0.0,neutral
post_000763,Hospital wait times are crazy in Jackson Heights. So many people with respiratory issues today.,health_concern,queens,Jackson Heights,2025-09-21T10:59:15.636207,113,96,42,485,-0.05,0.7,neutral
post_000764,Chemical smell in Jackson Heights - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Jackson Heights,2025-05-25T10:59:15.636207,107,42,13,259,0.0,0.0,neutral
post_000765,Street flooding again in Uppereastside! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Uppereastside,2025-09-26T10:59:15.636207,133,97,38,500,0.0,0.0,neutral
post_000766,Heat wave hitting Elmhurst hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Elmhurst,2025-09-28T10:59:15.638212,420,64,34,680,-0.292,0.542,negative
post_000767,Street flooding again in Statenisland! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,Statenisland,2025-09-27T10:59:15.638212,238,6,43,342,0.0,0.0,neutral
post_000768,Street flooding again in Jackson Heights! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Jackson Heights,2025-09-22T10:59:15.638212,113,80,32,417,0.0,0.0,neutral
post_000769,Basement flooded AGAIN in Bedstuy. City needs better drainage infrastructure! #FloodDamage,flood_concern,brooklyn,Bedstuy,2025-06-05T10:59:15.638212,177,94,50,559,0.625,0.5,positive
post_000770,Hospital wait times are crazy in Longislandcity. So many people with respiratory issues today.,health_concern,queens,Longislandcity,2025-09-06T10:59:15.638212,129,73,5,358,-0.05,0.7,neutral
post_000771,Construction dust in Bronx is making everyone sick. Where's the oversight? #Pollution,environmental_concern,bronx,Bronx,2025-06-09T10:59:15.638212,380,74,31,664,-0.714,0.857,negative
post_000772,Chemical smell in Mott Haven - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Mott Haven,2025-08-06T10:59:15.638212,86,83,26,387,0.0,0.0,neutral
post_000773,Kids can't play outside in Brooklyn - air quality index is through the roof! #HealthAlert,health_concern,brooklyn,Brooklyn,2025-06-26T10:59:15.638212,132,95,50,517,0.0,0.05,neutral
post_000774,Heat wave hitting Midtown hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Midtown,2025-06-18T10:59:15.638212,363,69,45,660,-0.292,0.542,negative
post_000775,Another trip to the ER because of cough. When will Huntspoint address the air pollution? #PublicHealth,health_concern,bronx,Huntspoint,2025-04-21T10:59:15.638212,367,49,15,544,0.0,0.0,neutral
post_000776,Street flooding again in Huntspoint! This happens every time it rains. #Flooding #NYC,flood_concern,bronx,Huntspoint,2025-06-10T10:59:15.638212,446,100,0,746,0.0,0.0,neutral
post_000777,Subway station at Jackson Heights completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Jackson Heights,2025-05-16T10:59:15.640217,260,98,2,558,0.1,0.4,neutral
post_000778,Third time this month - Longislandcity streets are underwater after heavy rain. #UrbanFlooding,flood_concern,queens,Longislandcity,2025-06-29T10:59:15.640217,465,77,39,774,-0.1,0.25,neutral
post_000779,Third time this month - Crownheights streets are underwater after heavy rain. #UrbanFlooding,flood_concern,brooklyn,Crownheights,2025-05-12T10:59:15.640217,83,46,38,297,-0.1,0.25,neutral
post_000780,Third time this month - St George streets are underwater after heavy rain. #UrbanFlooding,flood_concern,staten_island,St George,2025-05-02T10:59:15.640217,169,99,44,554,-0.1,0.25,neutral
post_000781,Construction dust in Elmhurst is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Elmhurst,2025-04-18T10:59:15.640217,500,46,40,718,-0.714,0.857,negative
post_000782,Street flooding again in Mott Haven! This happens every time it rains. #Flooding #NYC,flood_concern,bronx,Mott Haven,2025-09-05T10:59:15.640217,200,37,14,339,0.0,0.0,neutral
post_000783,Chemical smell in Huntspoint - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Huntspoint,2025-07-02T10:59:15.640217,85,49,40,312,0.0,0.0,neutral
post_000784,Air quality is terrible in Williamsburg today. My cough is acting up again. #NYC #AirQuality,health_concern,brooklyn,Williamsburg,2025-07-08T10:59:15.640217,176,8,13,226,-0.5,0.5,negative
post_000785,Third time this month - Midtown streets are underwater after heavy rain. #UrbanFlooding,flood_concern,manhattan,Midtown,2025-05-23T10:59:15.640217,298,79,17,569,-0.1,0.25,neutral
post_000786,"Green space in Astoria being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Astoria,2025-04-29T10:59:15.640217,184,59,17,395,0.135,0.289,positive
post_000787,Kids can't play outside in Bronx - air quality index is through the roof! #HealthAlert,health_concern,bronx,Bronx,2025-07-01T10:59:15.640217,125,6,37,217,0.0,0.05,neutral
post_000788,Air quality alert for Harlem - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,manhattan,Harlem,2025-07-09T10:59:15.642221,13,90,24,331,0.0,0.0,neutral
post_000789,Air quality is terrible in Parkslope today. My cough is acting up again. #NYC #AirQuality,health_concern,brooklyn,Parkslope,2025-07-14T10:59:15.642221,11,63,47,294,-0.5,0.5,negative
post_000790,Asthma attacks increasing in our neighborhood. Something needs to be done about Statenisland air quality.,health_concern,staten_island,Statenisland,2025-09-09T10:59:15.642221,71,56,9,257,0.0,0.0,neutral
post_000791,Construction dust in Queens is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Queens,2025-10-08T10:59:15.642221,185,62,6,383,-0.714,0.857,negative
post_000792,Heat wave hitting Longislandcity hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Longislandcity,2025-06-13T10:59:15.642221,418,68,26,674,-0.292,0.542,negative
post_000793,Another trip to the ER because of cough. When will Bronx address the air pollution? #PublicHealth,health_concern,bronx,Bronx,2025-07-05T10:59:15.642221,38,16,5,96,0.0,0.0,neutral
post_000794,Asthma attacks increasing in our neighborhood. Something needs to be done about Southbronx air quality.,health_concern,bronx,Southbronx,2025-09-04T10:59:15.642221,135,84,34,455,0.0,0.0,neutral
post_000795,Third time this month - St George streets are underwater after heavy rain. #UrbanFlooding,flood_concern,staten_island,St George,2025-05-11T10:59:15.642221,444,94,24,774,-0.1,0.25,neutral
post_000796,Hospital wait times are crazy in Flushing. So many people with respiratory issues today.,health_concern,queens,Flushing,2025-06-13T10:59:15.642221,258,7,21,321,-0.05,0.7,neutral
post_000797,Third time this month - Mott Haven streets are underwater after heavy rain. #UrbanFlooding,flood_concern,bronx,Mott Haven,2025-06-02T10:59:15.642221,409,98,9,721,-0.1,0.25,neutral
post_000798,Subway station at Fordham completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Fordham,2025-04-19T10:59:15.642221,425,51,18,614,0.1,0.4,neutral
post_000799,Air quality alert for Queens - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Queens,2025-05-25T10:59:15.644226,386,26,37,538,0.0,0.0,neutral
post_000800,Heat wave hitting Mott Haven hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,bronx,Mott Haven,2025-04-22T10:59:15.644226,112,84,1,366,-0.292,0.542,negative
post_000801,Asthma attacks increasing in our neighborhood. Something needs to be done about Jackson Heights air quality.,health_concern,queens,Jackson Heights,2025-07-31T10:59:15.644226,418,48,13,588,0.0,0.0,neutral
post_000802,Construction dust in Brooklyn is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Brooklyn,2025-08-13T10:59:15.644226,496,82,15,772,-0.714,0.857,negative
post_000803,Kids can't play outside in Dumbo - air quality index is through the roof! #HealthAlert,health_concern,brooklyn,Dumbo,2025-05-15T10:59:15.644226,137,44,49,367,0.0,0.05,neutral
post_000804,Air quality is terrible in Bedstuy today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,brooklyn,Bedstuy,2025-04-19T10:59:15.644226,462,93,28,797,-0.5,0.5,negative
post_000805,Street flooding again in Parkslope! This happens every time it rains. #Flooding #NYC,flood_concern,brooklyn,Parkslope,2025-08-25T10:59:15.644226,15,2,17,55,0.0,0.0,neutral
post_000806,Third time this month - Mott Haven streets are underwater after heavy rain. #UrbanFlooding,flood_concern,bronx,Mott Haven,2025-08-20T10:59:15.644226,419,100,47,813,-0.1,0.25,neutral
post_000807,Another trip to the ER because of breathing problems. When will Huntspoint address the air pollution? #PublicHealth,health_concern,bronx,Huntspoint,2025-09-18T10:59:15.644226,161,32,21,299,0.0,0.0,neutral
post_000808,Heat wave hitting New Dorp hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,staten_island,New Dorp,2025-09-04T10:59:15.644226,214,96,29,560,-0.078,0.498,neutral
post_000809,Basement flooded AGAIN in Crownheights. City needs better drainage infrastructure! #FloodDamage,flood_concern,brooklyn,Crownheights,2025-09-21T10:59:15.644226,425,71,34,706,0.625,0.5,positive
post_000810,Chemical smell in Fordham - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Fordham,2025-05-30T10:59:15.646230,104,85,41,441,0.0,0.0,neutral
post_000811,Heat wave hitting Jackson Heights hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Jackson Heights,2025-05-26T10:59:15.646230,140,44,12,296,-0.292,0.542,negative
post_000812,Kids can't play outside in Uppereastside - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Uppereastside,2025-09-11T10:59:15.646230,28,13,17,101,0.0,0.05,neutral
post_000813,Heat wave hitting Tottenville hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,staten_island,Tottenville,2025-05-15T10:59:15.646230,470,66,29,726,-0.292,0.542,negative
post_000814,Basement flooded AGAIN in Longislandcity. City needs better drainage infrastructure! #FloodDamage,flood_concern,queens,Longislandcity,2025-05-18T10:59:15.646230,277,97,5,578,0.625,0.5,positive
post_000815,Storm surge warnings for Flushing. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Flushing,2025-08-31T10:59:15.646230,17,49,2,168,0.0,0.0,neutral
post_000816,Subway station at Manhattan completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Manhattan,2025-08-09T10:59:15.647234,112,1,41,197,0.1,0.4,neutral
post_000817,Hospital wait times are crazy in New Dorp. So many people with respiratory issues today.,health_concern,staten_island,New Dorp,2025-04-14T10:59:15.647234,445,38,39,637,0.012,0.618,neutral
post_000818,Third time this month - New Dorp streets are underwater after heavy rain. #UrbanFlooding,flood_concern,staten_island,New Dorp,2025-05-06T10:59:15.647234,231,4,4,251,-0.021,0.318,neutral
post_000819,Storm surge warnings for Midtown. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Midtown,2025-09-08T10:59:15.647982,395,63,6,596,0.0,0.0,neutral
post_000820,Heat wave hitting Harlem hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Harlem,2025-04-17T10:59:15.647982,62,60,35,312,-0.292,0.542,negative
post_000821,Construction dust in Williamsburg is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Williamsburg,2025-04-20T10:59:15.647982,228,17,0,279,-0.714,0.857,negative
post_000822,Basement flooded AGAIN in Elmhurst. City needs better drainage infrastructure! #FloodDamage,flood_concern,queens,Elmhurst,2025-04-25T10:59:15.648727,277,43,50,506,0.625,0.5,positive
post_000823,Street flooding again in Flushing! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Flushing,2025-06-06T10:59:15.649110,117,53,15,306,0.0,0.0,neutral
post_000824,Air quality is terrible in Harlem today. My asthma is acting up again. #NYC #AirQuality,health_concern,manhattan,Harlem,2025-05-29T10:59:15.649110,500,92,46,868,-0.5,0.5,negative
post_000825,Air quality is terrible in St George today. My allergies is acting up again. #NYC #AirQuality,health_concern,staten_island,St George,2025-04-18T10:59:15.649110,152,68,29,414,-0.5,0.5,negative
post_000826,Hospital wait times are crazy in Chinatown. So many people with respiratory issues today.,health_concern,manhattan,Chinatown,2025-06-06T10:59:15.649110,191,22,0,257,-0.05,0.7,neutral
post_000827,Kids can't play outside in Midtown - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Midtown,2025-06-05T10:59:15.650217,342,18,12,420,0.0,0.05,neutral
post_000828,Another trip to the ER because of allergies. When will Elmhurst address the air pollution? #PublicHealth,health_concern,queens,Elmhurst,2025-05-06T10:59:15.650217,256,93,22,579,0.0,0.0,neutral
post_000829,Air quality alert for Tottenville - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,Tottenville,2025-06-06T10:59:15.650217,301,60,1,483,0.0,0.0,neutral
post_000830,Storm surge warnings for Harlem. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Harlem,2025-10-01T10:59:15.650217,350,90,28,676,0.0,0.0,neutral
post_000831,Air quality is terrible in Huntspoint today. My asthma is acting up again. #NYC #AirQuality,health_concern,bronx,Huntspoint,2025-05-06T10:59:15.650217,496,58,39,748,-0.5,0.5,negative
post_000832,Street flooding again in New Dorp! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,New Dorp,2025-08-03T10:59:15.650217,383,67,19,622,0.17,0.455,positive
post_000833,Heat wave hitting Brooklyn hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Brooklyn,2025-05-23T10:59:15.650217,200,81,27,497,-0.292,0.542,negative
post_000834,Hospital wait times are crazy in Tottenville. So many people with respiratory issues today.,health_concern,staten_island,Tottenville,2025-06-29T10:59:15.651272,253,25,13,354,-0.05,0.7,neutral
post_000835,Third time this month - Brooklyn streets are underwater after heavy rain. #UrbanFlooding,flood_concern,brooklyn,Brooklyn,2025-04-22T10:59:15.651272,248,81,15,521,-0.1,0.25,neutral
post_000836,Hospital wait times are crazy in Elmhurst. So many people with respiratory issues today.,health_concern,queens,Elmhurst,2025-05-09T10:59:15.651272,296,6,23,360,-0.05,0.7,neutral
post_000837,Air quality is terrible in Harlem today. My allergies is acting up again. #NYC #AirQuality,health_concern,manhattan,Harlem,2025-07-12T10:59:15.651272,206,10,26,288,-0.5,0.5,negative
post_000838,Street flooding again in Manhattan! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Manhattan,2025-09-18T10:59:15.652266,176,29,50,363,0.0,0.0,neutral
post_000839,Air quality is terrible in Flushing today. My asthma is acting up again. #NYC #AirQuality,health_concern,queens,Flushing,2025-08-02T10:59:15.652266,428,88,37,766,-0.5,0.5,negative
post_000840,Subway station at Elmhurst completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Elmhurst,2025-10-11T10:59:15.652266,95,54,22,301,0.1,0.4,neutral
post_000841,Another trip to the ER because of cough. When will Lowereastside address the air pollution? #PublicHealth,health_concern,manhattan,Lowereastside,2025-05-04T10:59:15.652266,473,83,6,734,0.0,0.0,neutral
post_000842,Subway station at Midtown completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Midtown,2025-05-25T10:59:15.652266,186,67,0,387,0.1,0.4,neutral
post_000843,Asthma attacks increasing in our neighborhood. Something needs to be done about Astoria air quality.,health_concern,queens,Astoria,2025-06-11T10:59:15.652266,70,49,23,263,0.0,0.0,neutral
post_000844,Kids can't play outside in Astoria - air quality index is through the roof! #HealthAlert,health_concern,queens,Astoria,2025-05-28T10:59:15.653271,97,9,15,154,0.0,0.05,neutral
post_000845,Kids can't play outside in Harlem - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Harlem,2025-05-07T10:59:15.653271,301,66,25,549,0.0,0.05,neutral
post_000846,Air quality alert for New Dorp - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,New Dorp,2025-10-09T10:59:15.653271,118,33,49,315,0.136,0.455,positive
post_000847,Hospital wait times are crazy in Dumbo. So many people with respiratory issues today.,health_concern,brooklyn,Dumbo,2025-10-07T10:59:15.653271,48,82,3,300,-0.05,0.7,neutral
post_000848,Construction dust in Astoria is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Astoria,2025-06-10T10:59:15.653271,314,9,20,381,-0.714,0.857,negative
post_000849,Street flooding again in Fordham! This happens every time it rains. #Flooding #NYC,flood_concern,bronx,Fordham,2025-08-25T10:59:15.654266,211,77,43,528,0.0,0.0,neutral
post_000850,"Green space in Huntspoint being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Huntspoint,2025-09-09T10:59:15.654266,282,48,16,458,0.135,0.289,positive
post_000851,Another trip to the ER because of allergies. When will Manhattan address the air pollution? #PublicHealth,health_concern,manhattan,Manhattan,2025-07-30T10:59:15.654266,115,86,16,405,0.0,0.0,neutral
post_000852,Subway station at Lowereastside completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Lowereastside,2025-04-15T10:59:15.654266,103,46,13,267,0.1,0.4,neutral
post_000853,Subway station at Uppereastside completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Uppereastside,2025-07-20T10:59:15.654266,146,4,12,182,0.1,0.4,neutral
post_000854,Heat wave hitting Parkslope hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Parkslope,2025-08-16T10:59:15.654266,318,94,36,672,-0.292,0.542,negative
post_000855,"Green space in Queens being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Queens,2025-07-21T10:59:15.655270,396,42,30,582,0.135,0.289,positive
post_000856,Air quality alert for Mott Haven - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Mott Haven,2025-06-07T10:59:15.655270,353,61,37,610,0.0,0.0,neutral
post_000857,Asthma attacks increasing in our neighborhood. Something needs to be done about Fordham air quality.,health_concern,bronx,Fordham,2025-07-26T10:59:15.655270,95,56,47,357,0.0,0.0,neutral
post_000858,Heat wave hitting Flushing hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Flushing,2025-04-30T10:59:15.655270,279,14,8,337,-0.292,0.542,negative
post_000859,Kids can't play outside in Crownheights - air quality index is through the roof! #HealthAlert,health_concern,brooklyn,Crownheights,2025-05-02T10:59:15.655270,172,65,40,447,0.0,0.05,neutral
post_000860,Chemical smell in Elmhurst - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Elmhurst,2025-05-02T10:59:15.656269,182,56,47,444,0.0,0.0,neutral
post_000861,Storm surge warnings for Bronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Bronx,2025-06-30T10:59:15.656269,399,77,3,636,0.0,0.0,neutral
post_000862,Air quality is terrible in Flushing today. My asthma is acting up again. #NYC #AirQuality,health_concern,queens,Flushing,2025-09-13T10:59:15.656269,172,72,9,406,-0.5,0.5,negative
post_000863,Storm surge warnings for Crownheights. Time to move everything upstairs again. #StormSurge,flood_concern,brooklyn,Crownheights,2025-06-13T10:59:15.656269,117,42,50,343,0.0,0.0,neutral
post_000864,Street flooding again in Williamsburg! This happens every time it rains. #Flooding #NYC,flood_concern,brooklyn,Williamsburg,2025-09-08T10:59:15.656269,312,59,30,549,0.0,0.0,neutral
post_000865,Subway station at Jackson Heights completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Jackson Heights,2025-05-22T10:59:15.656269,108,21,28,227,0.1,0.4,neutral
post_000866,Asthma attacks increasing in our neighborhood. Something needs to be done about Crownheights air quality.,health_concern,brooklyn,Crownheights,2025-09-13T10:59:15.657266,24,49,4,179,0.0,0.0,neutral
post_000867,Asthma attacks increasing in our neighborhood. Something needs to be done about Harlem air quality.,health_concern,manhattan,Harlem,2025-04-16T10:59:15.657266,116,66,26,366,0.0,0.0,neutral
post_000868,Air quality alert for Southbronx - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Southbronx,2025-05-09T10:59:15.657266,391,86,26,701,0.0,0.0,neutral
post_000869,Storm surge warnings for Jackson Heights. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Jackson Heights,2025-04-14T10:59:15.657266,31,45,14,194,0.0,0.0,neutral
post_000870,Air quality is terrible in Midtown today. My cough is acting up again. #NYC #AirQuality,health_concern,manhattan,Midtown,2025-07-15T10:59:15.657266,445,74,44,755,-0.5,0.5,negative
post_000871,Construction dust in Parkslope is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Parkslope,2025-06-04T10:59:15.657266,22,95,49,405,-0.714,0.857,negative
post_000872,Hospital wait times are crazy in Mott Haven. So many people with respiratory issues today.,health_concern,bronx,Mott Haven,2025-05-14T10:59:15.658269,315,66,50,613,-0.05,0.7,neutral
post_000873,Subway station at Flushing completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Flushing,2025-09-10T10:59:15.658269,23,30,34,181,0.1,0.4,neutral
post_000874,Subway station at Williamsburg completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,brooklyn,Williamsburg,2025-04-21T10:59:15.658269,175,90,23,491,0.1,0.4,neutral
post_000875,Air quality alert for St George - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,St George,2025-04-14T10:59:15.658269,174,76,14,430,0.0,0.0,neutral
post_000876,Chemical smell in Astoria - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Astoria,2025-07-09T10:59:15.658269,217,34,3,325,0.0,0.0,neutral
post_000877,Asthma attacks increasing in our neighborhood. Something needs to be done about Manhattan air quality.,health_concern,manhattan,Manhattan,2025-07-01T10:59:15.659265,276,11,5,319,0.0,0.0,neutral
post_000878,Air quality is terrible in Lowereastside today. My cough is acting up again. #NYC #AirQuality,health_concern,manhattan,Lowereastside,2025-06-26T10:59:15.659265,88,83,16,369,-0.5,0.5,negative
post_000879,Asthma attacks increasing in our neighborhood. Something needs to be done about Fordham air quality.,health_concern,bronx,Fordham,2025-08-13T10:59:15.659265,45,11,26,130,0.0,0.0,neutral
post_000880,Heat wave hitting Astoria hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Astoria,2025-09-30T10:59:15.659265,135,24,48,303,-0.292,0.542,negative
post_000881,Basement flooded AGAIN in Tottenville. City needs better drainage infrastructure! #FloodDamage,flood_concern,staten_island,Tottenville,2025-09-20T10:59:15.659265,363,16,31,473,0.625,0.5,positive
post_000882,"Green space in Manhattan being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Manhattan,2025-06-30T10:59:15.659265,229,77,0,460,0.135,0.289,positive
post_000883,Air quality is terrible in Southbronx today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,bronx,Southbronx,2025-09-18T10:59:15.660264,201,14,31,305,-0.5,0.5,negative
post_000884,Another trip to the ER because of cough. When will Huntspoint address the air pollution? #PublicHealth,health_concern,bronx,Huntspoint,2025-04-21T10:59:15.660264,457,38,38,647,0.0,0.0,neutral
post_000885,Construction dust in New Dorp is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,New Dorp,2025-08-03T10:59:15.660264,335,64,35,597,-0.289,0.656,negative
post_000886,Subway station at Fordham completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Fordham,2025-06-17T10:59:15.660264,4,65,36,271,0.1,0.4,neutral
post_000887,Kids can't play outside in St George - air quality index is through the roof! #HealthAlert,health_concern,staten_island,St George,2025-07-30T10:59:15.660264,276,19,45,423,0.0,0.05,neutral
post_000888,Chemical smell in Statenisland - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,staten_island,Statenisland,2025-09-10T10:59:15.661265,191,3,14,228,0.0,0.0,neutral
post_000889,Air quality alert for Queens - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Queens,2025-08-21T10:59:15.661265,242,86,33,566,0.0,0.0,neutral
post_000890,Asthma attacks increasing in our neighborhood. Something needs to be done about Huntspoint air quality.,health_concern,bronx,Huntspoint,2025-08-09T10:59:15.661265,376,85,31,693,0.0,0.0,neutral
post_000891,Chemical smell in New Dorp - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,staten_island,New Dorp,2025-07-13T10:59:15.661265,86,47,8,243,0.136,0.455,positive
post_000892,Third time this month - Manhattan streets are underwater after heavy rain. #UrbanFlooding,flood_concern,manhattan,Manhattan,2025-06-04T10:59:15.661265,449,27,22,574,-0.1,0.25,neutral
post_000893,Construction dust in Longislandcity is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Longislandcity,2025-09-19T10:59:15.661265,297,71,19,548,-0.714,0.857,negative
post_000894,Chemical smell in Tottenville - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,staten_island,Tottenville,2025-05-19T10:59:15.662267,121,100,47,515,0.0,0.0,neutral
post_000895,Chemical smell in Manhattan - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,manhattan,Manhattan,2025-09-04T10:59:15.662267,6,66,5,214,0.0,0.0,neutral
post_000896,Storm surge warnings for Queens. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Queens,2025-04-15T10:59:15.662267,183,97,8,490,0.0,0.0,neutral
